dd70c5742c91f7cc1698c8cb879bd4f1eba3e4c1,3c5b4f29aac78c145bf09a567d547e22ab95655e4288d93bb78ac65c87a6843c6cc87c02dadd0a8652f43c3206f416b11dd7e03bb438be1c5a176902f1afb742,2014-09-02 16:45:00 UTC,2014-09-02 17:15:00 UTC,1920,17.1,,,,,35.25,7.45,0,2,44.7,Credit Card,,,,,,,
8cc9147d2562390d7363832f5738acdbde3a6636,3c5b4f29aac78c145bf09a567d547e22ab95655e4288d93bb78ac65c87a6843c6cc87c02dadd0a8652f43c3206f416b11dd7e03bb438be1c5a176902f1afb742,2014-09-07 14:15:00 UTC,2014-09-07 14:45:00 UTC,2220,17.9,,,,,39.45,0,0,2,41.45,Cash,,,,,,,
af6d0930407f0d08d49a9a69c2103d85777237e2,3c5b4f29aac78c145bf09a567d547e22ab95655e4288d93bb78ac65c87a6843c6cc87c02dadd0a8652f43c3206f416b11dd7e03bb438be1c5a176902f1afb742,2014-07-01 13:00:00 UTC,2014-07-01 13:00:00 UTC,0,0.2,,,,,3.65,0,0,2,5.65,Cash,,,,,,,
1d4241706a165aa6e51a4c8ab57ee59b1baff1c4,3c5b4f29aac78c145bf09a567d547e22ab95655e4288d93bb78ac65c87a6843c6cc87c02dadd0a8652f43c3206f416b11dd7e03bb438be1c5a176902f1afb742,2014-08-18 17:45:00 UTC,2014-08-18 17:45:00 UTC,0,0,,,,,3.25,0,0,1,4.25,Cash,,,,,,,
2ac5949880d107e6714889ae54e0e4f279840dfd,3c5b4f29aac78c145bf09a567d547e22ab95655e4288d93bb78ac65c87a6843c6cc87c02dadd0a8652f43c3206f416b11dd7e03bb438be1c5a176902f1afb742,2014-09-06 18:30:00 UTC,2014-09-06 18:45:00 UTC,840,4.8,,,,,13.45,2,0,3,18.45,Credit Card,,,,,,,
c665d366cf083693dbf4b73f0505b43f397152f2,3c5b4f29aac78c145bf09a567d547e22ab95655e4288d93bb78ac65c87a6843c6cc87c02dadd0a8652f43c3206f416b11dd7e03bb438be1c5a176902f1afb742,2014-09-19 18:00:00 UTC,2014-09-19 18:45:00 UTC,3300,13.1,,,,,32.65,8.66,0,2,43.31,Credit Card,,,,,,,
f690c50a555d5710ad3bd82552f679c00023f8be,3c5b4f29aac78c145bf09a567d547e22ab95655e4288d93bb78ac65c87a6843c6cc87c02dadd0a8652f43c3206f416b11dd7e03bb438be1c5a176902f1afb742,2014-08-18 17:45:00 UTC,2014-08-18 19:00:00 UTC,3960,17.4,,,,,40.04,10.51,0,2,52.55,Credit Card,,,,,,,
a1ae33c1bc0db4971d15fa05972452f0b67a7a10,3c5b4f29aac78c145bf09a567d547e22ab95655e4288d93bb78ac65c87a6843c6cc87c02dadd0a8652f43c3206f416b11dd7e03bb438be1c5a176902f1afb742,2014-08-23 14:45:00 UTC,2014-08-23 15:00:00 UTC,360,0.7,,,,,5.25,5,0,1,11.25,Credit Card,,,,,,,
7a64f9eae5b8a7496ddae0b943ffde9bccd4b5f0,3c5b4f29aac78c145bf09a567d547e22ab95655e4288d93bb78ac65c87a6843c6cc87c02dadd0a8652f43c3206f416b11dd7e03bb438be1c5a176902f1afb742,2014-08-25 18:45:00 UTC,2014-08-25 19:15:00 UTC,1500,10.2,,,,,23.45,0,0,14,37.45,Credit Card,,,,,,,
25391d846cae4650516da45689d530064efafc7e,3c5b4f29aac78c145bf09a567d547e22ab95655e4288d93bb78ac65c87a6843c6cc87c02dadd0a8652f43c3206f416b11dd7e03bb438be1c5a176902f1afb742,2014-09-13 07:45:00 UTC,2014-09-13 08:00:00 UTC,720,3.2,,,,,10.45,2,0,0,12.45,Credit Card,,,,,,,
eb24bd2de4416966f3999a5f088e1ee67b8dfd35,3c5b4f29aac78c145bf09a567d547e22ab95655e4288d93bb78ac65c87a6843c6cc87c02dadd0a8652f43c3206f416b11dd7e03bb438be1c5a176902f1afb742,2014-09-30 19:45:00 UTC,2014-09-30 20:15:00 UTC,2280,22.1,,,,,45.65,0,0,2,47.65,Cash,,,,,,,
fd4bba6a563321b1a8e5f2f3ced47f1bc1e2681a,3c5b4f29aac78c145bf09a567d547e22ab95655e4288d93bb78ac65c87a6843c6cc87c02dadd0a8652f43c3206f416b11dd7e03bb438be1c5a176902f1afb742,2014-09-04 15:00:00 UTC,2014-09-04 15:45:00 UTC,2520,17.3,,,,,36.45,0,0,2,38.45,Cash,,,,,,,
a68180e27a4f4d86735f3c80e14e2773c07437fc,3c5b4f29aac78c145bf09a567d547e22ab95655e4288d93bb78ac65c87a6843c6cc87c02dadd0a8652f43c3206f416b11dd7e03bb438be1c5a176902f1afb742,2014-08-31 16:00:00 UTC,2014-08-31 16:00:00 UTC,60,0.4,,,,,4.05,0,0,0,4.05,Cash,,,,,,,
74bce95c19f671b2660bbf18083063c2e61e78f1,3c5b4f29aac78c145bf09a567d547e22ab95655e4288d93bb78ac65c87a6843c6cc87c02dadd0a8652f43c3206f416b11dd7e03bb438be1c5a176902f1afb742,2014-07-01 13:00:00 UTC,2014-07-01 13:00:00 UTC,120,1.4,,,,,5.65,0,0,0,5.65,Cash,,,,,,,
fb8314eec77310b30cabb0410beded313ee404d2,3c5b4f29aac78c145bf09a567d547e22ab95655e4288d93bb78ac65c87a6843c6cc87c02dadd0a8652f43c3206f416b11dd7e03bb438be1c5a176902f1afb742,2014-09-28 15:00:00 UTC,2014-09-28 15:45:00 UTC,2280,14.4,,,,,31.65,4,0,3,38.65,Credit Card,,,,,,,
39f442ba5562a243d89c8958acf0865f35c0ea8f,3c5b4f29aac78c145bf09a567d547e22ab95655e4288d93bb78ac65c87a6843c6cc87c02dadd0a8652f43c3206f416b11dd7e03bb438be1c5a176902f1afb742,2014-09-12 17:00:00 UTC,2014-09-12 18:15:00 UTC,4200,20.6,,,,,49.65,0,0,2,51.65,Cash,,,,,,,
8af1148d9473358b8dc824e45d5a2435ce5b3efa,3c5b4f29aac78c145bf09a567d547e22ab95655e4288d93bb78ac65c87a6843c6cc87c02dadd0a8652f43c3206f416b11dd7e03bb438be1c5a176902f1afb742,2014-09-21 17:30:00 UTC,2014-09-21 18:00:00 UTC,1980,22.7,,,,,45.65,0,0,27,72.65,Credit Card,,,,,,,
cefd803e437d8de53582f032ecf19aef90d59423,3c5b4f29aac78c145bf09a567d547e22ab95655e4288d93bb78ac65c87a6843c6cc87c02dadd0a8652f43c3206f416b11dd7e03bb438be1c5a176902f1afb742,2014-09-11 07:45:00 UTC,2014-09-11 08:15:00 UTC,2280,29,,,,,56.85,10,0,27,93.85,Credit Card,,,,,,,
c4c68b00f76f00dbbb4967bb3c5f395e8ec038a6,3c5b4f29aac78c145bf09a567d547e22ab95655e4288d93bb78ac65c87a6843c6cc87c02dadd0a8652f43c3206f416b11dd7e03bb438be1c5a176902f1afb742,2014-08-17 15:30:00 UTC,2014-08-17 16:00:00 UTC,2100,20.5,,,,,41.65,0,0,2,43.65,Cash,,,,,,,
